id,flags,expiration,cas,value,rev,vbid,dtype
218b6ceb0c683f5fb0fab30c5dbf7337,0,0,9890468096550137,"{""build_id"": 1932, ""priority"": ""P1"", ""name"": ""ub1404-p0-sanit-vset03-00"", ""url"": ""http://qa.sc.couchbase.com/job/ub1404-p0-sanit-vset03-00/"", ""component"": ""SANITY"", ""failCount"": 0, ""totalCount"": 33, ""result"": ""SUCCESS"", ""os"": ""UBUNTU"", ""build"": ""3.5.0-1423""}",1,0,1
aa01cd42e43fae6ffc0e20ab0ca564be,0,0,10864073134102406,"{""build_id"": 19, ""priority"": ""P1"", ""name"": ""w012R2-p0-secu-vset01-00-audit"", ""url"": ""http://qa.sc.couchbase.com/job/w012R2-p0-secu-vset01-00-audit/"", ""component"": ""SECURITY"", ""failCount"": 9, ""totalCount"": 46, ""result"": ""UNSTABLE"", ""os"": ""WIN"", ""build"": ""3.5.0-1389""}",1,0,1
8511b014d563227a872668943767df98,0,0,10041895249532020,"{""build_id"": 1359, ""priority"": ""P1"", ""name"": ""cen006-p0-sanit-vset01-00"", ""url"": ""http://qa.sc.couchbase.com/job/cen006-p0-sanit-vset01-00/"", ""component"": ""SANITY"", ""failCount"": 2, ""totalCount"": 39, ""result"": ""FAILURE"", ""os"": ""CENTOS"", ""build"": ""4.0.0-1617""}",1,0,1
f8882a408455f9a73ba98fccc7efac39,0,0,10269115990966259,"{""build_id"": 194, ""priority"": ""P1"", ""name"": ""cen006-p0-xxdcr-vset01-00-dev-sanity"", ""url"": ""http://qa.sc.couchbase.com/job/cen006-p0-xxdcr-vset01-00-dev-sanity/"", ""component"": ""XDCR"", ""failCount"": 1, ""totalCount"": 1, ""result"": ""UNSTABLE"", ""os"": ""CENTOS"", ""build"": ""4.0.0-1637""}",1,0,1
2830883e0c513e13c4a51139b86d06b5,0,0,9122189690372216,"{""build_id"": 2, ""priority"": ""P1"", ""name"": ""cen006-p0-n1ql-vset03-04-nulls_gsi"", ""url"": ""http://qa.sc.couchbase.com/job/cen006-p0-n1ql-vset03-04-nulls_gsi/"", ""component"": ""QUERY"", ""failCount"": 1, ""totalCount"": 15, ""result"": ""UNSTABLE"", ""os"": ""CENTOS"", ""build"": ""3.5.0-1335""}",1,0,1
7dc488a0affb93710a4769eacdaa0873,0,0,8713819713359719,"{""build_id"": 6, ""priority"": ""P1"", ""name"": ""W012R2-p0-epeng-vset00-06-connectiontests"", ""url"": ""http://qa.sc.couchbase.com/job/W012R2-p0-epeng-vset00-06-connectiontests/"", ""component"": ""EP"", ""failCount"": 17, ""totalCount"": 17, ""result"": ""ABORTED"", ""os"": ""WIN"", ""build"": ""3.5.0-1221""}",1,0,1
4eae8561854a4fbe35dde5fa6ec88adb,0,0,5436601653526879,"{""build_id"": 17, ""priority"": ""P1"", ""name"": ""cen006-p1-epeng-vset00-01-replicaread"", ""url"": ""http://qa.sc.couchbase.com/job/cen006-p1-epeng-vset00-01-replicaread/"", ""component"": ""EP"", ""failCount"": 2, ""totalCount"": 44, ""result"": ""UNSTABLE"", ""os"": ""CENTOS"", ""build"": ""3.5.0-0870""}",1,0,1
5a9b7f129f2b4968fa12f37b5f837406,0,0,10540730272373385,"{""build_id"": 147, ""priority"": ""P0"", ""name"": ""cen006-p0-tunable-vset02-04-xdcr"", ""url"": ""http://qa.sc.couchbase.com/job/cen006-p0-tunable-vset02-04-xdcr/"", ""component"": ""TUNABLE"", ""failCount"": 3, ""totalCount"": 3, ""result"": ""ABORTED"", ""os"": ""CENTOS"", ""build"": ""3.5.0-1415""}",1,0,1
bde39a2e09170ad517935162a38828c4,0,0,10038736599364517,"{""build_id"": 295, ""priority"": ""P1"", ""name"": ""w012r2-p0-sanit-vset06-00"", ""url"": ""http://qa.sc.couchbase.com/job/w012r2-p0-sanit-vset06-00/"", ""component"": ""SANITY"", ""failCount"": 7, ""totalCount"": 32, ""result"": ""ABORTED"", ""os"": ""WIN"", ""build"": ""4.0.0-1480""}",1,0,1
17029c7b39db1f64e5a305f6e7a21d3f,0,0,11664579599746303,"{""build_id"": 1012, ""priority"": ""P1"", ""name"": ""ub1204-p0-sanit-vset04-00"", ""url"": ""http://qa.sc.couchbase.com/job/ub1204-p0-sanit-vset04-00/"", ""component"": ""SANITY"", ""failCount"": 1, ""totalCount"": 48, ""result"": ""FAILURE"", ""os"": ""UBUNTU"", ""build"": ""4.0.0-1716""}",1,0,1
